,Case Type,Count,Date,Province/State,State Abbr,Country/Region,Location Name,State Index,Total Pop,Income in the past 12 months below poverty level,"Below poverty level per 1,000 residents",Percent below poverty level,state,county
5462,,,,,TX,,Palo Pinto County,Texas,27922.0,4916.0,176.06,17.605999999999998,48.0,363.0
5463,,,,,TX,,Caldwell County,Texas,39848.0,7014.0,176.02,17.602,48.0,55.0
5464,,,,,TX,,Dickens County,Texas,2237.0,391.0,174.79,17.479,48.0,125.0
5465,,,,,TX,,Wharton County,Texas,41377.0,7228.0,174.69,17.469,48.0,481.0
5466,,,,,TX,,Reagan County,Texas,3625.0,630.0,173.79,17.379,48.0,383.0
5467,,,,,TX,,Runnels County,Texas,10411.0,1804.0,173.28,17.328,48.0,399.0
5468,,,,,TX,,Harrison County,Texas,66431.0,11499.0,173.1,17.31,48.0,203.0
5469,,,,,TX,,Walker County,Texas,69926.0,12072.0,172.64,17.264,48.0,471.0
5470,,,,,TX,,Harris County,Texas,4434257.0,763456.0,172.17,17.217,48.0,201.0
5471,,,,,TX,,Haskell County,Texas,5812.0,1000.0,172.06,17.206,48.0,207.0
5472,,,,,TX,,Nolan County,Texas,15017.0,2572.0,171.27,17.127,48.0,353.0
5473,,,,,TX,,Somervell County,Texas,8673.0,1485.0,171.22,17.122,48.0,425.0
5474,,,,,TX,,Winkler County,Texas,7723.0,1319.0,170.79,17.079,48.0,495.0
5475,,,,,TX,,San Jacinto County,Texas,27172.0,4627.0,170.29,17.029,48.0,407.0
5476,,,,,TX,,Deaf Smith County,Texas,19039.0,3235.0,169.91,16.991,48.0,117.0
5477,,,,,TX,,Waller County,Texas,47049.0,7986.0,169.74,16.974,48.0,473.0
5478,,,,,TX,,Gonzales County,Texas,20370.0,3443.0,169.02,16.902,48.0,177.0
5479,,,,,TX,,Bexar County,Texas,1858699.0,313406.0,168.62,16.862000000000002,48.0,29.0
5480,,,,,TX,,Wheeler County,Texas,5642.0,951.0,168.56,16.855999999999998,48.0,483.0
5481,,,,,TX,,Brown County,Texas,37935.0,6390.0,168.45,16.845,48.0,49.0
5482,,,,,TX,,Taylor County,Texas,135234.0,22653.0,167.51,16.750999999999998,48.0,441.0
5483,,,,,TX,,Eastland County,Texas,18252.0,3054.0,167.32,16.732,48.0,133.0
5484,,,,,TX,,Goliad County,Texas,7463.0,1246.0,166.96,16.695999999999998,48.0,175.0
5485,,,,,TX,,Aransas County,Texas,24729.0,4124.0,166.77,16.677,48.0,7.0
5486,,,,,TX,,Franklin County,Texas,10571.0,1759.0,166.4,16.64,48.0,159.0
5487,,,,,TX,,Nueces County,Texas,355667.0,59095.0,166.15,16.615,48.0,355.0
5488,,,,,TX,,Smith County,Texas,219745.0,36474.0,165.98,16.598,48.0,423.0
5489,,,,,TX,,Coke County,Texas,3228.0,534.0,165.43,16.543,48.0,81.0
5490,,,,,TX,,Polk County,Texas,46583.0,7706.0,165.43,16.543,48.0,373.0
5491,,,,,TX,,Parmer County,Texas,9921.0,1637.0,165.0,16.5,48.0,369.0
5492,,,,,TX,,Ward County,Texas,11396.0,1873.0,164.36,16.436,48.0,475.0
5493,,,,,TX,,Wichita County,Texas,132148.0,21682.0,164.07,16.407,48.0,485.0
5494,,,,,TX,,Hutchinson County,Texas,21782.0,3561.0,163.48,16.348,48.0,233.0
5495,,,,,TX,,Bandera County,Texas,21015.0,3409.0,162.22,16.222,48.0,19.0
5496,,,,,TX,,Red River County,Texas,12455.0,2020.0,162.18,16.218,48.0,387.0
5497,,,,,TX,,Kerr County,Texas,50505.0,8158.0,161.53,16.153,48.0,265.0
5498,,,,,TX,,Newton County,Texas,14138.0,2272.0,160.7,16.07,48.0,351.0
5499,,,,,TX,,Dallam County,Texas,7052.0,1129.0,160.1,16.01,48.0,111.0
5500,,,,,TX,,Wilbarger County,Texas,13061.0,2086.0,159.71,15.970999999999998,48.0,487.0
5501,,,,,TX,,Castro County,Texas,7875.0,1256.0,159.49,15.949000000000002,48.0,69.0
5502,,,,,TX,,Leon County,Texas,16923.0,2694.0,159.19,15.919,48.0,289.0
5503,,,,,TX,,Jasper County,Texas,35640.0,5650.0,158.53,15.853,48.0,241.0
5504,,,,,TX,,Liberty County,Texas,78598.0,12448.0,158.38,15.838,48.0,291.0
5505,,,,,TX,,Montague County,Texas,19384.0,3066.0,158.17,15.817,48.0,337.0
5506,,,,,TX,,San Saba County,Texas,5881.0,930.0,158.14,15.814,48.0,411.0
5507,,,,,TX,,Loving County,Texas,76.0,12.0,157.89,15.789000000000001,48.0,301.0
5508,,,,,TX,,Bee County,Texas,32706.0,5121.0,156.58,15.658,48.0,25.0
5509,,,,,TX,,Hays County,Texas,185686.0,28863.0,155.44,15.544,48.0,209.0
5510,,,,,TX,,Van Zandt County,Texas,53070.0,8244.0,155.34,15.534,48.0,467.0
5511,,,,,TX,,Motley County,Texas,1022.0,158.0,154.6,15.46,48.0,345.0
5512,,,,,TX,,Refugio County,Texas,7315.0,1124.0,153.66,15.366,48.0,391.0
5513,,,,,TX,,Trinity County,Texas,14360.0,2206.0,153.62,15.362,48.0,455.0
5514,,,,,TX,,Hardeman County,Texas,3952.0,606.0,153.34,15.334000000000001,48.0,197.0
5515,,,,,TX,,Freestone County,Texas,19585.0,2988.0,152.57,15.257,48.0,161.0
5516,,,,,TX,,Grayson County,Texas,124231.0,18877.0,151.95,15.195,48.0,181.0
5517,,,,,TX,,Clay County,Texas,10367.0,1575.0,151.92,15.192,48.0,77.0
5518,,,,,TX,,Milam County,Texas,24372.0,3692.0,151.49,15.149000000000001,48.0,331.0
5519,,,,,TX,,Hockley County,Texas,23377.0,3540.0,151.43,15.142999999999999,48.0,219.0
5520,,,,,TX,,Atascosa County,Texas,47710.0,7208.0,151.08,15.107999999999999,48.0,13.0
5521,,,,,TX,,Young County,Texas,18275.0,2759.0,150.97,15.097000000000001,48.0,503.0
5522,,,,,TX,,Fannin County,Texas,33757.0,5078.0,150.43,15.043,48.0,147.0
5523,,,,,TX,,Orange County,Texas,83751.0,12590.0,150.33,15.033,48.0,361.0
5524,,,,,TX,,Rusk County,Texas,53197.0,7945.0,149.35,14.935,48.0,401.0
5525,,,,,TX,,Sterling County,Texas,1233.0,184.0,149.23,14.923,48.0,431.0
5526,,,,,TX,,Travis County,Texas,1148176.0,171023.0,148.95,14.895,48.0,453.0
5527,,,,,TX,,Robertson County,Texas,16537.0,2460.0,148.76,14.876,48.0,395.0
5528,,,,,TX,,Mason County,Texas,4064.0,604.0,148.62,14.862,48.0,319.0
5529,,,,,TX,,Jack County,Texas,8866.0,1312.0,147.98,14.798,48.0,237.0
5530,,,,,TX,,Cooke County,Texas,38878.0,5726.0,147.28,14.728,48.0,97.0
5531,,,,,TX,,DeWitt County,Texas,20660.0,3038.0,147.05,14.705,48.0,123.0
5532,,,,,TX,,Gray County,Texas,23028.0,3359.0,145.87,14.587,48.0,179.0
5533,,,,,TX,,Bosque County,Texas,17953.0,2599.0,144.77,14.477,48.0,35.0
5534,,,,,TX,,Victoria County,Texas,90989.0,13166.0,144.7,14.47,48.0,469.0
5535,,,,,TX,,Lee County,Texas,16754.0,2402.0,143.37,14.337,48.0,287.0
5536,,,,,TX,,Austin County,Texas,29107.0,4163.0,143.02,14.302,48.0,15.0
5537,,,,,TX,,Briscoe County,Texas,1672.0,239.0,142.94,14.294,48.0,45.0
5538,,,,,TX,,Hamilton County,Texas,8232.0,1174.0,142.61,14.261,48.0,193.0
5539,,,,,TX,,Bell County,Texas,330859.0,47165.0,142.55,14.255,48.0,27.0
5540,,,,,TX,,Burnet County,Texas,44584.0,6346.0,142.34,14.234000000000002,48.0,53.0
5541,,,,,TX,,Panola County,Texas,23771.0,3372.0,141.85,14.185,48.0,365.0
5542,,,,,TX,,Tarrant County,Texas,1947529.0,275899.0,141.67,14.167,48.0,439.0
5543,,,,,TX,,San Patricio County,Texas,66706.0,9397.0,140.87,14.087,48.0,409.0
5544,,,,,TX,,Knox County,Texas,3807.0,536.0,140.79,14.079,48.0,275.0
5545,,,,,TX,,Dawson County,Texas,13317.0,1866.0,140.12,14.012,48.0,115.0
5546,,,,,TX,,Mills County,Texas,4871.0,678.0,139.19,13.919,48.0,333.0
5547,,,,,TX,,Live Oak County,Texas,11976.0,1649.0,137.69,13.769,48.0,297.0
5548,,,,,TX,,Colorado County,Texas,20792.0,2854.0,137.26,13.725999999999999,48.0,89.0
5549,,,,,TX,,Donley County,Texas,3506.0,481.0,137.19,13.719000000000001,48.0,129.0
5550,,,,,TX,,Llano County,Texas,19624.0,2672.0,136.16,13.616,48.0,299.0
5551,,,,,TX,,Tyler County,Texas,21371.0,2903.0,135.84,13.584000000000001,48.0,457.0
5552,,,,,TX,,Kaufman County,Texas,111830.0,15160.0,135.56,13.556,48.0,257.0
5553,,,,,TX,,Lampasas County,Texas,20357.0,2751.0,135.14,13.514000000000001,48.0,281.0
5554,,,,,TX,,Sherman County,Texas,3069.0,413.0,134.57,13.457,48.0,421.0
5555,,,,,TX,,Washington County,Texas,34544.0,4645.0,134.47,13.447000000000001,48.0,477.0
5556,,,,,TX,,Burleson County,Texas,17417.0,2329.0,133.72,13.372,48.0,51.0
5557,,,,,TX,,Galveston County,Texas,314485.0,41948.0,133.39,13.339,48.0,167.0
5558,,,,,TX,,Upshur County,Texas,40295.0,5367.0,133.19,13.319,48.0,459.0
5559,,,,,TX,,Medina County,Texas,47920.0,6340.0,132.3,13.23,48.0,325.0
5560,,,,,TX,,Bastrop County,Texas,78286.0,10350.0,132.21,13.220999999999998,48.0,21.0
5561,,,,,TX,,Schleicher County,Texas,3171.0,417.0,131.5,13.15,48.0,413.0
5562,,,,,TX,,Tom Green County,Texas,116264.0,15267.0,131.31,13.130999999999998,48.0,451.0
5563,,,,,TX,,Throckmorton County,Texas,1520.0,199.0,130.92,13.092,48.0,447.0
5564,,,,,TX,,Anderson County,Texas,57772.0,7561.0,130.88,13.088,48.0,1.0
5565,,,,,TX,,Menard County,Texas,2163.0,282.0,130.37,13.037,48.0,327.0
5566,,,,,TX,,Wood County,Texas,43198.0,5556.0,128.62,12.862,48.0,499.0
5567,,,,,TX,,Howard County,Texas,36423.0,4646.0,127.56,12.755999999999998,48.0,227.0
5568,,,,,TX,,Jackson County,Texas,14678.0,1863.0,126.92,12.692,48.0,239.0
5569,,,,,TX,,Ochiltree County,Texas,10577.0,1322.0,124.99,12.499,48.0,357.0
5570,,,,,TX,,Terry County,Texas,12724.0,1581.0,124.25,12.425,48.0,445.0
5571,,,,,TX,,Baylor County,Texas,3639.0,452.0,124.21,12.421,48.0,23.0
5572,,,,,TX,,Ector County,Texas,153177.0,18777.0,122.58,12.258,48.0,135.0
5573,,,,,TX,,Wise County,Texas,62089.0,7599.0,122.39,12.239,48.0,497.0
5574,,,,,TX,,Yoakum County,Texas,8316.0,996.0,119.77,11.977,48.0,501.0
5575,,,,,TX,,Hood County,Texas,54217.0,6439.0,118.76,11.876,48.0,221.0
5576,,,,,TX,,Johnson County,Texas,157544.0,18706.0,118.74,11.874,48.0,251.0
5577,,,,,TX,,Reeves County,Texas,14438.0,1697.0,117.54,11.754000000000001,48.0,389.0
5578,,,,,TX,,Irion County,Texas,1631.0,191.0,117.11,11.710999999999999,48.0,235.0
5579,,,,,TX,,Hemphill County,Texas,4151.0,484.0,116.6,11.66,48.0,211.0
5580,,,,,TX,,Hardin County,Texas,55624.0,6480.0,116.5,11.65,48.0,199.0
5581,,,,,TX,,Chambers County,Texas,38072.0,4411.0,115.86,11.585999999999999,48.0,71.0
5582,,,,,TX,,La Salle County,Texas,7319.0,843.0,115.18,11.517999999999999,48.0,283.0
5583,,,,,TX,,Coryell County,Texas,75710.0,8697.0,114.87,11.487,48.0,99.0
5584,,,,,TX,,Crane County,Texas,4823.0,550.0,114.04,11.404000000000002,48.0,103.0
5585,,,,,TX,,Madison County,Texas,13843.0,1561.0,112.76,11.276,48.0,313.0
5586,,,,,TX,,Brewster County,Texas,9188.0,1023.0,111.34,11.134,48.0,43.0
5587,,,,,TX,,Montgomery County,Texas,518849.0,56804.0,109.48,10.948,48.0,339.0
5588,,,,,TX,,Ellis County,Texas,160225.0,17458.0,108.96,10.895999999999999,48.0,139.0
5589,,,,,TX,,Kent County,Texas,667.0,72.0,107.95,10.795,48.0,263.0
5590,,,,,TX,,Jones County,Texas,19944.0,2151.0,107.85,10.785,48.0,253.0
5591,,,,,TX,,Gaines County,Texas,19485.0,2076.0,106.54,10.654000000000002,48.0,165.0
5592,,,,,TX,,Gillespie County,Texas,25732.0,2725.0,105.9,10.59,48.0,171.0
5593,,,,,TX,,Rains County,Texas,11087.0,1174.0,105.89,10.589,48.0,379.0
5594,,,,,TX,,Andrews County,Texas,17215.0,1821.0,105.78,10.578,48.0,3.0
5595,,,,,TX,,Fayette County,Texas,24909.0,2630.0,105.58,10.558,48.0,149.0
5596,,,,,TX,,Martin County,Texas,5451.0,571.0,104.75,10.475,48.0,317.0
5597,,,,,TX,,Oldham County,Texas,2069.0,215.0,103.91,10.390999999999998,48.0,359.0
5598,,,,,TX,,Wilson County,Texas,46444.0,4795.0,103.24,10.324000000000002,48.0,493.0
5599,,,,,TX,,Guadalupe County,Texas,147313.0,15190.0,103.11,10.311,48.0,187.0
5600,,,,,TX,,Randall County,Texas,128603.0,13245.0,102.99,10.299000000000001,48.0,381.0
5601,,,,,TX,,Lipscomb County,Texas,3507.0,358.0,102.08,10.208,48.0,295.0
5602,,,,,TX,,Lavaca County,Texas,19654.0,1995.0,101.51,10.151,48.0,285.0
5603,,,,,TX,,Brazoria County,Texas,338419.0,34248.0,101.2,10.12,48.0,39.0
5604,,,,,TX,,Blanco County,Texas,10918.0,1045.0,95.71,9.571,48.0,31.0
5605,,,,,TX,,Garza County,Texas,6614.0,624.0,94.35,9.435,48.0,169.0
5606,,,,,TX,,Armstrong County,Texas,1913.0,177.0,92.52,9.252,48.0,11.0
5607,,,,,TX,,Parker County,Texas,123601.0,11377.0,92.05,9.205,48.0,367.0
5608,,,,,TX,,Comal County,Texas,124234.0,11356.0,91.41,9.141,48.0,91.0
5609,,,,,TX,,Sutton County,Texas,3936.0,358.0,90.96,9.096,48.0,435.0
5610,,,,,TX,,McMullen County,Texas,671.0,59.0,87.93,8.793,48.0,311.0
5611,,,,,TX,,Denton County,Texas,754650.0,64613.0,85.62,8.562000000000001,48.0,121.0
5612,,,,,TX,,Pecos County,Texas,15826.0,1334.0,84.29,8.429,48.0,371.0
5613,,,,,TX,,Fort Bend County,Texas,683756.0,55523.0,81.2,8.12,48.0,157.0
5614,,,,,TX,,Archer County,Texas,8750.0,704.0,80.46,8.046,48.0,9.0
5615,,,,,TX,,Midland County,Texas,155817.0,12148.0,77.96,7.796,48.0,329.0
5616,,,,,TX,,Jeff Davis County,Texas,2221.0,172.0,77.44,7.744,48.0,243.0
5617,,,,,TX,,Edwards County,Texas,2028.0,156.0,76.92,7.692,48.0,137.0
5618,,,,,TX,,Scurry County,Texas,17314.0,1261.0,72.83,7.2829999999999995,48.0,415.0
5619,,,,,TX,,Mitchell County,Texas,8995.0,654.0,72.71,7.271,48.0,335.0
5620,,,,,TX,,Williamson County,Texas,490619.0,35045.0,71.43,7.143,48.0,491.0
5621,,,,,TX,,Concho County,Texas,4142.0,293.0,70.74,7.074,48.0,95.0
5622,,,,,TX,,Collin County,Texas,886633.0,62651.0,70.66,7.066,48.0,85.0
5623,,,,,TX,,Foard County,Texas,1320.0,89.0,67.42,6.742000000000001,48.0,155.0
5624,,,,,TX,,Rockwall County,Texas,88010.0,5380.0,61.13,6.1129999999999995,48.0,397.0
5625,,,,,TX,,Kendall County,Texas,39010.0,2363.0,60.57,6.057,48.0,259.0
5626,,,,,TX,,Carson County,Texas,6027.0,351.0,58.24,5.824,48.0,65.0
5627,,,,,TX,,Hartley County,Texas,5966.0,326.0,54.64,5.4639999999999995,48.0,205.0
5628,,,,,TX,,Glasscock County,Texas,1253.0,66.0,52.67,5.267,48.0,173.0
5629,,,,,TX,,King County,Texas,274.0,9.0,32.85,3.285,48.0,269.0
5630,,,,,TX,,Borden County,Texas,698.0,18.0,25.79,2.5789999999999997,48.0,33.0
5631,,,,,TX,,Roberts County,Texas,939.0,17.0,18.1,1.81,48.0,393.0
5632,,,,,ND,,Sioux County,North Dakota,4431.0,1646.0,371.47,37.147,38.0,85.0
5633,,,,,ND,,Benson County,North Dakota,6802.0,2270.0,333.73,33.373000000000005,38.0,5.0
5634,,,,,ND,,Rolette County,North Dakota,14607.0,4523.0,309.65,30.965,38.0,79.0
5635,,,,,ND,,Pierce County,North Dakota,4373.0,766.0,175.17,17.517,38.0,69.0
5636,,,,,ND,,Sheridan County,North Dakota,1395.0,235.0,168.46,16.846,38.0,83.0
5637,,,,,ND,,Grand Forks County,North Dakota,69793.0,11507.0,164.87,16.487000000000002,38.0,35.0
5638,,,,,ND,,Towner County,North Dakota,2292.0,317.0,138.31,13.831,38.0,95.0
5639,,,,,ND,,Grant County,North Dakota,2369.0,315.0,132.97,13.297,38.0,37.0
5640,,,,,ND,,Eddy County,North Dakota,2370.0,306.0,129.11,12.911,38.0,27.0
5641,,,,,ND,,McKenzie County,North Dakota,10718.0,1361.0,126.98,12.698,38.0,53.0
5642,,,,,ND,,Burke County,North Dakota,2239.0,265.0,118.36,11.835999999999999,38.0,13.0
5643,,,,,ND,,Emmons County,North Dakota,3426.0,403.0,117.63,11.763,38.0,29.0
5644,,,,,ND,,Mountrail County,North Dakota,9675.0,1122.0,115.97,11.597000000000001,38.0,61.0
5645,,,,,ND,,Cass County,North Dakota,166852.0,19089.0,114.41,11.440999999999999,38.0,17.0
5646,,,,,ND,,Dunn County,North Dakota,4284.0,490.0,114.38,11.437999999999999,38.0,25.0
5647,,,,,ND,,Billings County,North Dakota,936.0,103.0,110.04,11.004000000000001,38.0,7.0
5648,,,,,ND,,Ramsey County,North Dakota,11578.0,1217.0,105.11,10.511,38.0,71.0
5649,,,,,ND,,Walsh County,North Dakota,10995.0,1134.0,103.14,10.314,38.0,99.0
5650,,,,,ND,,Adams County,North Dakota,2348.0,241.0,102.64,10.264000000000001,38.0,1.0
5651,,,,,ND,,Slope County,North Dakota,665.0,67.0,100.75,10.075,38.0,87.0
5652,,,,,ND,,Stutsman County,North Dakota,21108.0,2108.0,99.87,9.987,38.0,93.0
5653,,,,,ND,,McHenry County,North Dakota,5912.0,583.0,98.61,9.861,38.0,49.0
5654,,,,,ND,,McLean County,North Dakota,9576.0,923.0,96.39,9.639,38.0,55.0
5655,,,,,ND,,Williams County,North Dakota,31643.0,3033.0,95.85,9.585,38.0,105.0
5656,,,,,ND,,LaMoure County,North Dakota,4111.0,384.0,93.41,9.341000000000001,38.0,45.0
5657,,,,,ND,,Barnes County,North Dakota,11033.0,1025.0,92.9,9.29,38.0,3.0
5658,,,,,ND,,McIntosh County,North Dakota,2737.0,253.0,92.44,9.244,38.0,51.0
5659,,,,,ND,,Golden Valley County,North Dakota,1895.0,175.0,92.35,9.235,38.0,33.0
5660,,,,,ND,,Richland County,North Dakota,16329.0,1501.0,91.92,9.192,38.0,77.0
5661,,,,,ND,,Foster County,North Dakota,3345.0,306.0,91.48,9.148,38.0,31.0
5662,,,,,ND,,Divide County,North Dakota,2369.0,215.0,90.76,9.076,38.0,23.0
5663,,,,,ND,,Ransom County,North Dakota,5457.0,487.0,89.24,8.924,38.0,73.0
5664,,,,,ND,,Bottineau County,North Dakota,6650.0,569.0,85.56,8.556000000000001,38.0,9.0
5665,,,,,ND,,Morton County,North Dakota,29633.0,2521.0,85.07,8.507,38.0,59.0
5666,,,,,ND,,Nelson County,North Dakota,3032.0,253.0,83.44,8.344,38.0,63.0
5667,,,,,ND,,Dickey County,North Dakota,5160.0,417.0,80.81,8.081,38.0,21.0
5668,,,,,ND,,Traill County,North Dakota,8075.0,637.0,78.89,7.888999999999999,38.0,97.0
5669,,,,,ND,,Hettinger County,North Dakota,2639.0,207.0,78.44,7.843999999999999,38.0,41.0
5670,,,,,ND,,Bowman County,North Dakota,3238.0,242.0,74.74,7.474,38.0,11.0
5671,,,,,ND,,Burleigh County,North Dakota,90560.0,6745.0,74.48,7.4479999999999995,38.0,15.0
5672,,,,,ND,,Mercer County,North Dakota,8671.0,634.0,73.12,7.312,38.0,57.0
5673,,,,,ND,,Ward County,North Dakota,68954.0,4889.0,70.9,7.09,38.0,101.0
5674,,,,,ND,,Kidder County,North Dakota,2419.0,170.0,70.28,7.028,38.0,43.0
5675,,,,,ND,,Griggs County,North Dakota,2311.0,161.0,69.67,6.9670000000000005,38.0,39.0
5676,,,,,ND,,Logan County,North Dakota,1939.0,130.0,67.04,6.704,38.0,47.0
5677,,,,,ND,,Stark County,North Dakota,29837.0,1961.0,65.72,6.572,38.0,89.0
5678,,,,,ND,,Renville County,North Dakota,2573.0,169.0,65.68,6.568,38.0,75.0
5679,,,,,ND,,Steele County,North Dakota,1969.0,119.0,60.44,6.044,38.0,91.0
5680,,,,,ND,,Pembina County,North Dakota,7136.0,415.0,58.16,5.816,38.0,67.0
5681,,,,,ND,,Sargent County,North Dakota,3889.0,221.0,56.83,5.683,38.0,81.0
5682,,,,,ND,,Wells County,North Dakota,4179.0,214.0,51.21,5.121,38.0,103.0
5683,,,,,ND,,Cavalier County,North Dakota,3867.0,198.0,51.2,5.12,38.0,19.0
5684,,,,,ND,,Oliver County,North Dakota,1768.0,72.0,40.72,4.072,38.0,65.0
5685,,,,,LA,,East Carroll Parish,Louisiana,7419.0,2671.0,360.02,36.001999999999995,22.0,35.0
5686,,,,,LA,,Tensas Parish,Louisiana,4793.0,1615.0,336.95,33.695,22.0,107.0
5687,,,,,LA,,Madison Parish,Louisiana,11803.0,3973.0,336.61,33.661,22.0,65.0
5688,,,,,LA,,Franklin Parish,Louisiana,20464.0,6017.0,294.03,29.403000000000002,22.0,41.0
5689,,,,,LA,,Lincoln Parish,Louisiana,47480.0,13916.0,293.09,29.309,22.0,61.0
5690,,,,,LA,,Natchitoches Parish,Louisiana,39258.0,11401.0,290.41,29.041,22.0,69.0
5691,,,,,LA,,Concordia Parish,Louisiana,20288.0,5794.0,285.59,28.559,22.0,29.0
5692,,,,,LA,,Morehouse Parish,Louisiana,26739.0,7441.0,278.28,27.828000000000003,22.0,67.0
5693,,,,,LA,,St. Landry Parish,Louisiana,83699.0,23007.0,274.88,27.488000000000003,22.0,97.0
5694,,,,,LA,,St. Helena Parish,Louisiana,10714.0,2895.0,270.21,27.021,22.0,91.0
5695,,,,,LA,,Claiborne Parish,Louisiana,16452.0,4367.0,265.44,26.544,22.0,27.0
5696,,,,,LA,,De Soto Parish,Louisiana,27047.0,7097.0,262.4,26.24,22.0,31.0
5697,,,,,LA,,Evangeline Parish,Louisiana,33765.0,8807.0,260.83,26.083000000000002,22.0,39.0
5698,,,,,LA,,Orleans Parish,Louisiana,382922.0,97252.0,253.97,25.397,22.0,71.0
5699,,,,,LA,,Washington Parish,Louisiana,46367.0,11756.0,253.54,25.354,22.0,117.0
5700,,,,,LA,,Jackson Parish,Louisiana,15999.0,4035.0,252.2,25.22,22.0,49.0
5701,,,,,LA,,Bienville Parish,Louisiana,13924.0,3406.0,244.61,24.461,22.0,13.0
5702,,,,,LA,,Union Parish,Louisiana,22460.0,5438.0,242.12,24.212,22.0,111.0
5703,,,,,LA,,Webster Parish,Louisiana,40335.0,9693.0,240.31,24.031,22.0,119.0
5704,,,,,LA,,Caldwell Parish,Louisiana,9997.0,2391.0,239.17,23.916999999999998,22.0,21.0
5705,,,,,LA,,Richland Parish,Louisiana,20692.0,4751.0,229.61,22.961,22.0,83.0
5706,,,,,LA,,Ouachita Parish,Louisiana,156398.0,35652.0,227.96,22.796,22.0,73.0
5707,,,,,LA,,Winn Parish,Louisiana,14695.0,3319.0,225.86,22.586,22.0,127.0
5708,,,,,LA,,West Carroll Parish,Louisiana,11370.0,2551.0,224.36,22.436,22.0,123.0
5709,,,,,LA,,Red River Parish,Louisiana,8757.0,1953.0,223.02,22.302,22.0,81.0
5710,,,,,LA,,Caddo Parish,Louisiana,253125.0,55675.0,219.95,21.995,22.0,17.0
5711,,,,,LA,,Tangipahoa Parish,Louisiana,127115.0,27460.0,216.02,21.601999999999997,22.0,105.0
5712,,,,,LA,,St. Mary Parish,Louisiana,53053.0,11227.0,211.62,21.162,22.0,101.0
5713,,,,,LA,,Avoyelles Parish,Louisiana,41252.0,8671.0,210.2,21.02,22.0,9.0
5714,,,,,LA,,LaSalle Parish,Louisiana,14927.0,3134.0,209.96,20.996,22.0,59.0
5715,,,,,LA,,Acadia Parish,Louisiana,62372.0,12579.0,201.68,20.168,22.0,1.0
5716,,,,,LA,,St. Bernard Parish,Louisiana,44091.0,8784.0,199.22,19.922,22.0,87.0
5717,,,,,LA,,Terrebonne Parish,Louisiana,113099.0,22457.0,198.56,19.855999999999998,22.0,109.0
5718,,,,,LA,,West Baton Rouge Parish,Louisiana,25017.0,4933.0,197.19,19.719,22.0,121.0
5719,,,,,LA,,Iberia Parish,Louisiana,73799.0,14437.0,195.63,19.563,22.0,45.0
5720,,,,,LA,,Rapides Parish,Louisiana,132373.0,25882.0,195.52,19.552,22.0,79.0
5721,,,,,LA,,Jefferson Davis Parish,Louisiana,31399.0,6020.0,191.73,19.173,22.0,53.0
5722,,,,,LA,,East Baton Rouge Parish,Louisiana,445337.0,85171.0,191.25,19.125,22.0,33.0
5723,,,,,LA,,Sabine Parish,Louisiana,24144.0,4612.0,191.02,19.102,22.0,85.0
5724,,,,,LA,,Beauregard Parish,Louisiana,36435.0,6815.0,187.05,18.705,22.0,11.0
5725,,,,,LA,,Pointe Coupee Parish,Louisiana,22366.0,4182.0,186.98,18.698,22.0,77.0
5726,,,,,LA,,Catahoula Parish,Louisiana,10145.0,1875.0,184.82,18.482,22.0,25.0
5727,,,,,LA,,Assumption Parish,Louisiana,22973.0,4186.0,182.21,18.221,22.0,7.0
5728,,,,,LA,,St. John the Baptist Parish,Louisiana,43888.0,7851.0,178.89,17.889,22.0,95.0
5729,,,,,LA,,St. Martin Parish,Louisiana,53385.0,9103.0,170.52,17.052,22.0,99.0
5730,,,,,LA,,Vermilion Parish,Louisiana,59524.0,10150.0,170.52,17.052,22.0,113.0
5731,,,,,LA,,Plaquemines Parish,Louisiana,23584.0,3990.0,169.18,16.918,22.0,75.0
5732,,,,,LA,,Calcasieu Parish,Louisiana,197233.0,33266.0,168.66,16.866,22.0,19.0
5733,,,,,LA,,Iberville Parish,Louisiana,33159.0,5465.0,164.81,16.480999999999998,22.0,47.0
5734,,,,,LA,,St. James Parish,Louisiana,21581.0,3496.0,161.99,16.199,22.0,93.0
5735,,,,,LA,,Lafayette Parish,Louisiana,234963.0,37976.0,161.63,16.163,22.0,55.0
5736,,,,,LA,,Grant Parish,Louisiana,22372.0,3590.0,160.47,16.047,22.0,43.0
5737,,,,,LA,,Jefferson Parish,Louisiana,435204.0,69402.0,159.47,15.947000000000001,22.0,51.0
5738,,,,,LA,,Bossier Parish,Louisiana,124720.0,18867.0,151.27,15.127,22.0,15.0
5739,,,,,LA,,Lafourche Parish,Louisiana,97688.0,14646.0,149.93,14.993,22.0,57.0
5740,,,,,LA,,East Feliciana Parish,Louisiana,19756.0,2885.0,146.03,14.603,22.0,37.0
5741,,,,,LA,,Livingston Parish,Louisiana,135925.0,19472.0,143.26,14.325999999999999,22.0,63.0
5742,,,,,LA,,Vernon Parish,Louisiana,52101.0,7286.0,139.84,13.984000000000002,22.0,115.0
5743,,,,,LA,,Allen Parish,Louisiana,25619.0,3367.0,131.43,13.142999999999999,22.0,3.0
5744,,,,,LA,,West Feliciana Parish,Louisiana,15384.0,1923.0,125.0,12.5,22.0,125.0
5745,,,,,LA,,St. Charles Parish,Louisiana,52708.0,6522.0,123.74,12.374,22.0,89.0
