Case Type,Count,Date,Province/State,State Abbr,Country/Region
Recovered,0,1/27/2020,Lackland, TX ,US
Recovered,0,1/27/2020,Humboldt County, CA,US
Recovered,0,1/27/2020,Sacramento County, CA,US
Recovered,0,1/27/2020, Montreal, QC,Canada
Recovered,0,1/27/2020,Snohomish County, WA,US
Recovered,0,1/27/2020,Providence, RI,US
Recovered,0,1/27/2020,Grafton County, NH,US
Recovered,0,1/27/2020,Hillsborough, FL,US
Recovered,0,1/27/2020,New York City, NY,US
Recovered,0,1/27/2020,Placer County, CA,US
Recovered,0,1/27/2020,San Mateo, CA,US
Recovered,0,1/27/2020,Sarasota, FL,US
Recovered,0,1/27/2020,Sonoma County, CA,US
Recovered,0,1/27/2020,Umatilla, OR,US
Recovered,0,1/27/2020,Fulton County, GA,US
Recovered,0,1/27/2020,Washington County, OR,US
Recovered,0,1/27/2020, Norfolk County, MA,US
Recovered,0,1/27/2020,Berkeley, CA,US
Recovered,0,1/27/2020,Maricopa County, AZ,US
Recovered,0,1/27/2020,Wake County, NC,US
Recovered,0,1/27/2020,Westchester County, NY,US
Recovered,0,1/27/2020,Orange County, CA,US
Recovered,0,1/27/2020,Contra Costa County, CA,US
Recovered,0,1/28/2020,King County, WA,US
Recovered,0,1/28/2020,Cook County, IL,US
Recovered,0,1/28/2020,Tempe, AZ,US
Recovered,0,1/28/2020,Toronto, ON,Canada
Recovered,0,1/28/2020,Los Angeles, CA,US
Recovered,0,1/28/2020,London, ON,Canada
Recovered,0,1/28/2020,Santa Clara, CA,US
Recovered,0,1/28/2020,Boston, MA,US
Recovered,0,1/28/2020,San Benito, CA,US
Recovered,0,1/28/2020,Madison, WI,US
Recovered,0,1/28/2020,San Diego County, CA,US
Recovered,0,1/28/2020,San Antonio, TX,US
Recovered,0,1/28/2020,Omaha, NE ,US
Recovered,0,1/28/2020,Travis, CA ,US
Recovered,0,1/28/2020,Lackland, TX ,US
Recovered,0,1/28/2020,Humboldt County, CA,US
Recovered,0,1/28/2020,Sacramento County, CA,US
Recovered,0,1/28/2020, Montreal, QC,Canada
Recovered,0,1/28/2020,Snohomish County, WA,US
Recovered,0,1/28/2020,Providence, RI,US
Recovered,0,1/28/2020,Grafton County, NH,US
Recovered,0,1/28/2020,Hillsborough, FL,US
Recovered,0,1/28/2020,New York City, NY,US
Recovered,0,1/28/2020,Placer County, CA,US
Recovered,0,1/28/2020,San Mateo, CA,US
Recovered,0,1/28/2020,Sarasota, FL,US
Recovered,0,1/28/2020,Sonoma County, CA,US
Recovered,0,1/28/2020,Umatilla, OR,US
Recovered,0,1/28/2020,Fulton County, GA,US
Recovered,0,1/28/2020,Washington County, OR,US
Recovered,0,1/28/2020, Norfolk County, MA,US
Recovered,0,1/28/2020,Berkeley, CA,US
Recovered,0,1/28/2020,Maricopa County, AZ,US
Recovered,0,1/28/2020,Wake County, NC,US
Recovered,0,1/28/2020,Westchester County, NY,US
Recovered,0,1/28/2020,Orange County, CA,US
Recovered,0,1/28/2020,Contra Costa County, CA,US
Recovered,0,1/29/2020,King County, WA,US
Recovered,0,1/29/2020,Cook County, IL,US
Recovered,0,1/29/2020,Tempe, AZ,US
Recovered,0,1/29/2020,Toronto, ON,Canada
Recovered,0,1/29/2020,Los Angeles, CA,US
Recovered,0,1/29/2020,London, ON,Canada
Recovered,0,1/29/2020,Santa Clara, CA,US
Recovered,0,1/29/2020,Boston, MA,US
Recovered,0,1/29/2020,San Benito, CA,US
Recovered,0,1/29/2020,Madison, WI,US
Recovered,0,1/29/2020,San Diego County, CA,US
Recovered,0,1/29/2020,San Antonio, TX,US
Recovered,0,1/29/2020,Omaha, NE ,US
Recovered,0,1/29/2020,Travis, CA ,US
Recovered,0,1/29/2020,Lackland, TX ,US
Recovered,0,1/29/2020,Humboldt County, CA,US
Recovered,0,1/29/2020,Sacramento County, CA,US
Recovered,0,1/29/2020, Montreal, QC,Canada
Recovered,0,1/29/2020,Snohomish County, WA,US
Recovered,0,1/29/2020,Providence, RI,US
Recovered,0,1/29/2020,Grafton County, NH,US
Recovered,0,1/29/2020,Hillsborough, FL,US
Recovered,0,1/29/2020,New York City, NY,US
Recovered,0,1/29/2020,Placer County, CA,US
Recovered,0,1/29/2020,San Mateo, CA,US
Recovered,0,1/29/2020,Sarasota, FL,US
Recovered,0,1/29/2020,Sonoma County, CA,US
Recovered,0,1/29/2020,Umatilla, OR,US
Recovered,0,1/29/2020,Fulton County, GA,US
Recovered,0,1/29/2020,Washington County, OR,US
Recovered,0,1/29/2020, Norfolk County, MA,US
Recovered,0,1/29/2020,Berkeley, CA,US
Recovered,0,1/29/2020,Maricopa County, AZ,US
Recovered,0,1/29/2020,Wake County, NC,US
Recovered,0,1/29/2020,Westchester County, NY,US
Recovered,0,1/29/2020,Orange County, CA,US
Recovered,0,1/29/2020,Contra Costa County, CA,US
Recovered,0,1/30/2020,King County, WA,US
Recovered,0,1/30/2020,Cook County, IL,US
Recovered,0,1/30/2020,Tempe, AZ,US
Recovered,0,1/30/2020,Toronto, ON,Canada
Recovered,0,1/30/2020,Los Angeles, CA,US
Recovered,0,1/30/2020,London, ON,Canada
Recovered,0,1/30/2020,Santa Clara, CA,US
Recovered,0,1/30/2020,Boston, MA,US
Recovered,0,1/30/2020,San Benito, CA,US
Recovered,0,1/30/2020,Madison, WI,US
Recovered,0,1/30/2020,San Diego County, CA,US
Recovered,0,1/30/2020,San Antonio, TX,US
Recovered,0,1/30/2020,Omaha, NE ,US
Recovered,0,1/30/2020,Travis, CA ,US
Recovered,0,1/30/2020,Lackland, TX ,US
Recovered,0,1/30/2020,Humboldt County, CA,US
Recovered,0,1/30/2020,Sacramento County, CA,US
Recovered,0,1/30/2020, Montreal, QC,Canada
Recovered,0,1/30/2020,Snohomish County, WA,US
Recovered,0,1/30/2020,Providence, RI,US
Recovered,0,1/30/2020,Grafton County, NH,US
Recovered,0,1/30/2020,Hillsborough, FL,US
Recovered,0,1/30/2020,New York City, NY,US
Recovered,0,1/30/2020,Placer County, CA,US
Recovered,0,1/30/2020,San Mateo, CA,US
Recovered,0,1/30/2020,Sarasota, FL,US
Recovered,0,1/30/2020,Sonoma County, CA,US
Recovered,0,1/30/2020,Umatilla, OR,US
Recovered,0,1/30/2020,Fulton County, GA,US
Recovered,0,1/30/2020,Washington County, OR,US
Recovered,0,1/30/2020, Norfolk County, MA,US
Recovered,0,1/30/2020,Berkeley, CA,US
Recovered,0,1/30/2020,Maricopa County, AZ,US
Recovered,0,1/30/2020,Wake County, NC,US
Recovered,0,1/30/2020,Westchester County, NY,US
Recovered,0,1/30/2020,Orange County, CA,US
Recovered,0,1/30/2020,Contra Costa County, CA,US
Recovered,0,1/31/2020,King County, WA,US
Recovered,0,1/31/2020,Cook County, IL,US
Recovered,0,1/31/2020,Tempe, AZ,US
Recovered,0,1/31/2020,Toronto, ON,Canada
Recovered,0,1/31/2020,Los Angeles, CA,US
Recovered,0,1/31/2020,London, ON,Canada
Recovered,0,1/31/2020,Santa Clara, CA,US
Recovered,0,1/31/2020,Boston, MA,US
Recovered,0,1/31/2020,San Benito, CA,US
Recovered,0,1/31/2020,Madison, WI,US
Recovered,0,1/31/2020,San Diego County, CA,US
Recovered,0,1/31/2020,San Antonio, TX,US
Recovered,0,1/31/2020,Omaha, NE ,US
Recovered,0,1/31/2020,Travis, CA ,US
Recovered,0,1/31/2020,Lackland, TX ,US
Recovered,0,1/31/2020,Humboldt County, CA,US
Recovered,0,1/31/2020,Sacramento County, CA,US
Recovered,0,1/31/2020, Montreal, QC,Canada
Recovered,0,1/31/2020,Snohomish County, WA,US
Recovered,0,1/31/2020,Providence, RI,US
Recovered,0,1/31/2020,Grafton County, NH,US
Recovered,0,1/31/2020,Hillsborough, FL,US
Recovered,0,1/31/2020,New York City, NY,US
Recovered,0,1/31/2020,Placer County, CA,US
Recovered,0,1/31/2020,San Mateo, CA,US
Recovered,0,1/31/2020,Sarasota, FL,US
Recovered,0,1/31/2020,Sonoma County, CA,US
Recovered,0,1/31/2020,Umatilla, OR,US
Recovered,0,1/31/2020,Fulton County, GA,US
Recovered,0,1/31/2020,Washington County, OR,US
Recovered,0,1/31/2020, Norfolk County, MA,US
Recovered,0,1/31/2020,Berkeley, CA,US
Recovered,0,1/31/2020,Maricopa County, AZ,US
Recovered,0,1/31/2020,Wake County, NC,US
Recovered,0,1/31/2020,Westchester County, NY,US
Recovered,0,1/31/2020,Orange County, CA,US
Recovered,0,1/31/2020,Contra Costa County, CA,US
Recovered,0,2/1/2020,King County, WA,US
Recovered,0,2/1/2020,Cook County, IL,US
Recovered,0,2/1/2020,Tempe, AZ,US
Recovered,0,2/1/2020,Toronto, ON,Canada
Recovered,0,2/1/2020,Los Angeles, CA,US
Recovered,0,2/1/2020,London, ON,Canada
Recovered,0,2/1/2020,Santa Clara, CA,US
Recovered,0,2/1/2020,Boston, MA,US
Recovered,0,2/1/2020,San Benito, CA,US
Recovered,0,2/1/2020,Madison, WI,US
Recovered,0,2/1/2020,San Diego County, CA,US
Recovered,0,2/1/2020,San Antonio, TX,US
Recovered,0,2/1/2020,Omaha, NE ,US
Recovered,0,2/1/2020,Travis, CA ,US
Recovered,0,2/1/2020,Lackland, TX ,US
Recovered,0,2/1/2020,Humboldt County, CA,US
Recovered,0,2/1/2020,Sacramento County, CA,US
Recovered,0,2/1/2020, Montreal, QC,Canada
Recovered,0,2/1/2020,Snohomish County, WA,US
Recovered,0,2/1/2020,Providence, RI,US
Recovered,0,2/1/2020,Grafton County, NH,US
Recovered,0,2/1/2020,Hillsborough, FL,US
Recovered,0,2/1/2020,New York City, NY,US
Recovered,0,2/1/2020,Placer County, CA,US
Recovered,0,2/1/2020,San Mateo, CA,US
Recovered,0,2/1/2020,Sarasota, FL,US
Recovered,0,2/1/2020,Sonoma County, CA,US
Recovered,0,2/1/2020,Umatilla, OR,US
Recovered,0,2/1/2020,Fulton County, GA,US
Recovered,0,2/1/2020,Washington County, OR,US
Recovered,0,2/1/2020, Norfolk County, MA,US
Recovered,0,2/1/2020,Berkeley, CA,US
Recovered,0,2/1/2020,Maricopa County, AZ,US
Recovered,0,2/1/2020,Wake County, NC,US
Recovered,0,2/1/2020,Westchester County, NY,US
Recovered,0,2/1/2020,Orange County, CA,US
Recovered,0,2/1/2020,Contra Costa County, CA,US
Recovered,0,2/10/2020,King County, WA,US
Recovered,0,2/10/2020,Cook County, IL,US
Recovered,0,2/10/2020,Tempe, AZ,US
Recovered,0,2/10/2020,Toronto, ON,Canada
Recovered,0,2/10/2020,Los Angeles, CA,US
Recovered,0,2/10/2020,London, ON,Canada
Recovered,0,2/10/2020,Santa Clara, CA,US
Recovered,0,2/10/2020,Boston, MA,US
Recovered,0,2/10/2020,San Benito, CA,US
Recovered,0,2/10/2020,Madison, WI,US
Recovered,0,2/10/2020,San Diego County, CA,US
Recovered,0,2/10/2020,San Antonio, TX,US
Recovered,0,2/10/2020,Omaha, NE ,US
Recovered,0,2/10/2020,Travis, CA ,US
Recovered,0,2/10/2020,Lackland, TX ,US
Recovered,0,2/10/2020,Humboldt County, CA,US
Recovered,0,2/10/2020,Sacramento County, CA,US
Recovered,0,2/10/2020, Montreal, QC,Canada
Recovered,0,2/10/2020,Snohomish County, WA,US
Recovered,0,2/10/2020,Providence, RI,US
Recovered,0,2/10/2020,Grafton County, NH,US
Recovered,0,2/10/2020,Hillsborough, FL,US
Recovered,0,2/10/2020,New York City, NY,US
Recovered,0,2/10/2020,Placer County, CA,US
Recovered,0,2/10/2020,San Mateo, CA,US
Recovered,0,2/10/2020,Sarasota, FL,US
Recovered,0,2/10/2020,Sonoma County, CA,US
Recovered,0,2/10/2020,Umatilla, OR,US
Recovered,0,2/10/2020,Fulton County, GA,US
Recovered,0,2/10/2020,Washington County, OR,US
Recovered,0,2/10/2020, Norfolk County, MA,US
Recovered,0,2/10/2020,Berkeley, CA,US
Recovered,0,2/10/2020,Maricopa County, AZ,US
Recovered,0,2/10/2020,Wake County, NC,US
Recovered,0,2/10/2020,Westchester County, NY,US
Recovered,0,2/10/2020,Orange County, CA,US
Recovered,0,2/10/2020,Contra Costa County, CA,US
Recovered,0,2/11/2020,King County, WA,US
Recovered,0,2/11/2020,Cook County, IL,US
Recovered,0,2/11/2020,Tempe, AZ,US
Recovered,0,2/11/2020,Toronto, ON,Canada
Recovered,0,2/11/2020,Los Angeles, CA,US
Recovered,0,2/11/2020,London, ON,Canada
Recovered,0,2/11/2020,Santa Clara, CA,US
Recovered,0,2/11/2020,Boston, MA,US
Recovered,0,2/11/2020,San Benito, CA,US
Recovered,0,2/11/2020,Madison, WI,US
Recovered,0,2/11/2020,San Diego County, CA,US
Recovered,0,2/11/2020,San Antonio, TX,US
Recovered,0,2/11/2020,Omaha, NE ,US
Recovered,0,2/11/2020,Travis, CA ,US
Recovered,0,2/11/2020,Lackland, TX ,US
Recovered,0,2/11/2020,Humboldt County, CA,US
Recovered,0,2/11/2020,Sacramento County, CA,US
Recovered,0,2/11/2020, Montreal, QC,Canada
Recovered,0,2/11/2020,Snohomish County, WA,US
Recovered,0,2/11/2020,Providence, RI,US
Recovered,0,2/11/2020,Grafton County, NH,US
Recovered,0,2/11/2020,Hillsborough, FL,US
Recovered,0,2/11/2020,New York City, NY,US
Recovered,0,2/11/2020,Placer County, CA,US
Recovered,0,2/11/2020,San Mateo, CA,US
Recovered,0,2/11/2020,Sarasota, FL,US
Recovered,0,2/11/2020,Sonoma County, CA,US
Recovered,0,2/11/2020,Umatilla, OR,US
Recovered,0,2/11/2020,Fulton County, GA,US
Recovered,0,2/11/2020,Washington County, OR,US
Recovered,0,2/11/2020, Norfolk County, MA,US
Recovered,0,2/11/2020,Berkeley, CA,US
Recovered,0,2/11/2020,Maricopa County, AZ,US
Recovered,0,2/11/2020,Wake County, NC,US
Recovered,0,2/11/2020,Westchester County, NY,US
Recovered,0,2/11/2020,Orange County, CA,US
Recovered,0,2/11/2020,Contra Costa County, CA,US
Recovered,0,2/12/2020,King County, WA,US
Recovered,0,2/12/2020,Cook County, IL,US
Recovered,0,2/12/2020,Tempe, AZ,US
Recovered,0,2/12/2020,Toronto, ON,Canada
Recovered,0,2/12/2020,Los Angeles, CA,US
Recovered,1,2/12/2020,London, ON,Canada
Recovered,0,2/12/2020,Santa Clara, CA,US
Recovered,0,2/12/2020,Boston, MA,US
Recovered,0,2/12/2020,San Benito, CA,US
Recovered,0,2/12/2020,Madison, WI,US
Recovered,0,2/12/2020,San Diego County, CA,US
Recovered,0,2/12/2020,San Antonio, TX,US
Recovered,0,2/12/2020,Omaha, NE ,US
Recovered,0,2/12/2020,Travis, CA ,US
Recovered,0,2/12/2020,Lackland, TX ,US
Recovered,0,2/12/2020,Humboldt County, CA,US
Recovered,0,2/12/2020,Sacramento County, CA,US
Recovered,0,2/12/2020, Montreal, QC,Canada
Recovered,0,2/12/2020,Snohomish County, WA,US
Recovered,0,2/12/2020,Providence, RI,US
Recovered,0,2/12/2020,Grafton County, NH,US
Recovered,0,2/12/2020,Hillsborough, FL,US
Recovered,0,2/12/2020,New York City, NY,US
Recovered,0,2/12/2020,Placer County, CA,US
Recovered,0,2/12/2020,San Mateo, CA,US
Recovered,0,2/12/2020,Sarasota, FL,US
Recovered,0,2/12/2020,Sonoma County, CA,US
Recovered,0,2/12/2020,Umatilla, OR,US
Recovered,0,2/12/2020,Fulton County, GA,US
Recovered,0,2/12/2020,Washington County, OR,US
Recovered,0,2/12/2020, Norfolk County, MA,US
Recovered,0,2/12/2020,Berkeley, CA,US
Recovered,0,2/12/2020,Maricopa County, AZ,US
Recovered,0,2/12/2020,Wake County, NC,US
Recovered,0,2/12/2020,Westchester County, NY,US
Recovered,0,2/12/2020,Orange County, CA,US
Recovered,0,2/12/2020,Contra Costa County, CA,US
Recovered,0,2/13/2020,King County, WA,US
Recovered,0,2/13/2020,Cook County, IL,US
Recovered,0,2/13/2020,Tempe, AZ,US
Recovered,0,2/13/2020,Toronto, ON,Canada
Recovered,0,2/13/2020,Los Angeles, CA,US
Recovered,0,2/13/2020,London, ON,Canada
Recovered,0,2/13/2020,Santa Clara, CA,US
Recovered,0,2/13/2020,Boston, MA,US
Recovered,0,2/13/2020,San Benito, CA,US
Recovered,0,2/13/2020,Madison, WI,US
Recovered,0,2/13/2020,San Diego County, CA,US
Recovered,0,2/13/2020,San Antonio, TX,US
Recovered,0,2/13/2020,Omaha, NE ,US
Recovered,0,2/13/2020,Travis, CA ,US
Recovered,0,2/13/2020,Lackland, TX ,US
Recovered,0,2/13/2020,Humboldt County, CA,US
Recovered,0,2/13/2020,Sacramento County, CA,US
Recovered,0,2/13/2020, Montreal, QC,Canada
Recovered,0,2/13/2020,Snohomish County, WA,US
Recovered,0,2/13/2020,Providence, RI,US
Recovered,0,2/13/2020,Grafton County, NH,US
Recovered,0,2/13/2020,Hillsborough, FL,US
Recovered,0,2/13/2020,New York City, NY,US
Recovered,0,2/13/2020,Placer County, CA,US
Recovered,0,2/13/2020,San Mateo, CA,US
Recovered,0,2/13/2020,Sarasota, FL,US
Recovered,0,2/13/2020,Sonoma County, CA,US
Recovered,0,2/13/2020,Umatilla, OR,US
Recovered,0,2/13/2020,Fulton County, GA,US
Recovered,0,2/13/2020,Washington County, OR,US
Recovered,0,2/13/2020, Norfolk County, MA,US
Recovered,0,2/13/2020,Berkeley, CA,US
Recovered,0,2/13/2020,Maricopa County, AZ,US
Recovered,0,2/13/2020,Wake County, NC,US
Recovered,0,2/13/2020,Westchester County, NY,US
Recovered,0,2/13/2020,Orange County, CA,US
Recovered,0,2/13/2020,Contra Costa County, CA,US
Recovered,0,2/14/2020,King County, WA,US
Recovered,0,2/14/2020,Cook County, IL,US
Recovered,0,2/14/2020,Tempe, AZ,US
Recovered,0,2/14/2020,Toronto, ON,Canada
Recovered,0,2/14/2020,Los Angeles, CA,US
Recovered,0,2/14/2020,London, ON,Canada
Recovered,0,2/14/2020,Santa Clara, CA,US
Recovered,0,2/14/2020,Boston, MA,US
Recovered,0,2/14/2020,San Benito, CA,US
Recovered,0,2/14/2020,Madison, WI,US
Recovered,0,2/14/2020,San Diego County, CA,US
Recovered,0,2/14/2020,San Antonio, TX,US
Recovered,0,2/14/2020,Omaha, NE ,US
Recovered,0,2/14/2020,Travis, CA ,US
Recovered,0,2/14/2020,Lackland, TX ,US
Recovered,0,2/14/2020,Humboldt County, CA,US
Recovered,0,2/14/2020,Sacramento County, CA,US
Recovered,0,2/14/2020, Montreal, QC,Canada
Recovered,0,2/14/2020,Snohomish County, WA,US
Recovered,0,2/14/2020,Providence, RI,US
Recovered,0,2/14/2020,Grafton County, NH,US
Recovered,0,2/14/2020,Hillsborough, FL,US
Recovered,0,2/14/2020,New York City, NY,US
Recovered,0,2/14/2020,Placer County, CA,US
Recovered,0,2/14/2020,San Mateo, CA,US
Recovered,0,2/14/2020,Sarasota, FL,US
Recovered,0,2/14/2020,Sonoma County, CA,US
Recovered,0,2/14/2020,Umatilla, OR,US
Recovered,0,2/14/2020,Fulton County, GA,US
Recovered,0,2/14/2020,Washington County, OR,US
Recovered,0,2/14/2020, Norfolk County, MA,US
Recovered,0,2/14/2020,Berkeley, CA,US
Recovered,0,2/14/2020,Maricopa County, AZ,US
Recovered,0,2/14/2020,Wake County, NC,US
Recovered,0,2/14/2020,Westchester County, NY,US
Recovered,0,2/14/2020,Orange County, CA,US
Recovered,0,2/14/2020,Contra Costa County, CA,US
Recovered,0,2/15/2020,King County, WA,US
Recovered,0,2/15/2020,Cook County, IL,US
Recovered,0,2/15/2020,Tempe, AZ,US
Recovered,0,2/15/2020,Toronto, ON,Canada
Recovered,0,2/15/2020,Los Angeles, CA,US
Recovered,0,2/15/2020,London, ON,Canada
Recovered,0,2/15/2020,Santa Clara, CA,US
Recovered,0,2/15/2020,Boston, MA,US
Recovered,0,2/15/2020,San Benito, CA,US
Recovered,0,2/15/2020,Madison, WI,US
Recovered,0,2/15/2020,San Diego County, CA,US
Recovered,0,2/15/2020,San Antonio, TX,US
Recovered,0,2/15/2020,Omaha, NE ,US
Recovered,0,2/15/2020,Travis, CA ,US
Recovered,0,2/15/2020,Lackland, TX ,US
Recovered,0,2/15/2020,Humboldt County, CA,US
Recovered,0,2/15/2020,Sacramento County, CA,US
Recovered,0,2/15/2020, Montreal, QC,Canada
Recovered,0,2/15/2020,Snohomish County, WA,US
Recovered,0,2/15/2020,Providence, RI,US
Recovered,0,2/15/2020,Grafton County, NH,US
Recovered,0,2/15/2020,Hillsborough, FL,US
Recovered,0,2/15/2020,New York City, NY,US
Recovered,0,2/15/2020,Placer County, CA,US
Recovered,0,2/15/2020,San Mateo, CA,US
Recovered,0,2/15/2020,Sarasota, FL,US
Recovered,0,2/15/2020,Sonoma County, CA,US
Recovered,0,2/15/2020,Umatilla, OR,US
Recovered,0,2/15/2020,Fulton County, GA,US
Recovered,0,2/15/2020,Washington County, OR,US
Recovered,0,2/15/2020, Norfolk County, MA,US
Recovered,0,2/15/2020,Berkeley, CA,US
Recovered,0,2/15/2020,Maricopa County, AZ,US
Recovered,0,2/15/2020,Wake County, NC,US
Recovered,0,2/15/2020,Westchester County, NY,US
Recovered,0,2/15/2020,Orange County, CA,US
Recovered,0,2/15/2020,Contra Costa County, CA,US
Recovered,0,2/16/2020,King County, WA,US
Recovered,0,2/16/2020,Cook County, IL,US
Recovered,0,2/16/2020,Tempe, AZ,US
Recovered,0,2/16/2020,Toronto, ON,Canada
Recovered,0,2/16/2020,Los Angeles, CA,US
Recovered,0,2/16/2020,London, ON,Canada
Recovered,0,2/16/2020,Santa Clara, CA,US
Recovered,0,2/16/2020,Boston, MA,US
Recovered,0,2/16/2020,San Benito, CA,US
Recovered,0,2/16/2020,Madison, WI,US
Recovered,0,2/16/2020,San Diego County, CA,US
Recovered,0,2/16/2020,San Antonio, TX,US
Recovered,0,2/16/2020,Omaha, NE ,US
Recovered,0,2/16/2020,Travis, CA ,US
Recovered,0,2/16/2020,Lackland, TX ,US
Recovered,0,2/16/2020,Humboldt County, CA,US
Recovered,0,2/16/2020,Sacramento County, CA,US
Recovered,0,2/16/2020, Montreal, QC,Canada
Recovered,0,2/16/2020,Snohomish County, WA,US
Recovered,0,2/16/2020,Providence, RI,US
Recovered,0,2/16/2020,Grafton County, NH,US
Recovered,0,2/16/2020,Hillsborough, FL,US
Recovered,0,2/16/2020,New York City, NY,US
Recovered,0,2/16/2020,Placer County, CA,US
Recovered,0,2/16/2020,San Mateo, CA,US
Recovered,0,2/16/2020,Sarasota, FL,US
Recovered,0,2/16/2020,Sonoma County, CA,US
Recovered,0,2/16/2020,Umatilla, OR,US
Recovered,0,2/16/2020,Fulton County, GA,US
Recovered,0,2/16/2020,Washington County, OR,US
Recovered,0,2/16/2020, Norfolk County, MA,US
Recovered,0,2/16/2020,Berkeley, CA,US
Recovered,0,2/16/2020,Maricopa County, AZ,US
Recovered,0,2/16/2020,Wake County, NC,US
Recovered,0,2/16/2020,Westchester County, NY,US
Recovered,0,2/16/2020,Orange County, CA,US
Recovered,0,2/16/2020,Contra Costa County, CA,US
Recovered,0,2/17/2020,King County, WA,US
Recovered,0,2/17/2020,Cook County, IL,US
Recovered,0,2/17/2020,Tempe, AZ,US
Recovered,0,2/17/2020,Toronto, ON,Canada
Recovered,0,2/17/2020,Los Angeles, CA,US
Recovered,0,2/17/2020,London, ON,Canada
Recovered,0,2/17/2020,Santa Clara, CA,US
Recovered,0,2/17/2020,Boston, MA,US
Recovered,0,2/17/2020,San Benito, CA,US
Recovered,0,2/17/2020,Madison, WI,US
Recovered,0,2/17/2020,San Diego County, CA,US
Recovered,0,2/17/2020,San Antonio, TX,US
Recovered,0,2/17/2020,Omaha, NE ,US
Recovered,0,2/17/2020,Travis, CA ,US
Recovered,0,2/17/2020,Lackland, TX ,US
Recovered,0,2/17/2020,Humboldt County, CA,US
Recovered,0,2/17/2020,Sacramento County, CA,US
Recovered,0,2/17/2020, Montreal, QC,Canada
Recovered,0,2/17/2020,Snohomish County, WA,US
Recovered,0,2/17/2020,Providence, RI,US
Recovered,0,2/17/2020,Grafton County, NH,US
Recovered,0,2/17/2020,Hillsborough, FL,US
Recovered,0,2/17/2020,New York City, NY,US
Recovered,0,2/17/2020,Placer County, CA,US
Recovered,0,2/17/2020,San Mateo, CA,US
Recovered,0,2/17/2020,Sarasota, FL,US
Recovered,0,2/17/2020,Sonoma County, CA,US
Recovered,0,2/17/2020,Umatilla, OR,US
Recovered,0,2/17/2020,Fulton County, GA,US
Recovered,0,2/17/2020,Washington County, OR,US
Recovered,0,2/17/2020, Norfolk County, MA,US
Recovered,0,2/17/2020,Berkeley, CA,US
Recovered,0,2/17/2020,Maricopa County, AZ,US
Recovered,0,2/17/2020,Wake County, NC,US
Recovered,0,2/17/2020,Westchester County, NY,US
Recovered,0,2/17/2020,Orange County, CA,US
Recovered,0,2/17/2020,Contra Costa County, CA,US
Recovered,0,2/18/2020,King County, WA,US
Recovered,0,2/18/2020,Cook County, IL,US
Recovered,0,2/18/2020,Tempe, AZ,US
Recovered,0,2/18/2020,Toronto, ON,Canada
Recovered,0,2/18/2020,Los Angeles, CA,US
Recovered,0,2/18/2020,London, ON,Canada
Recovered,0,2/18/2020,Santa Clara, CA,US
Recovered,0,2/18/2020,Boston, MA,US
Recovered,0,2/18/2020,San Benito, CA,US
Recovered,0,2/18/2020,Madison, WI,US
Recovered,0,2/18/2020,San Diego County, CA,US
Recovered,0,2/18/2020,San Antonio, TX,US
Recovered,0,2/18/2020,Omaha, NE ,US
Recovered,0,2/18/2020,Travis, CA ,US
Recovered,0,2/18/2020,Lackland, TX ,US
Recovered,0,2/18/2020,Humboldt County, CA,US
Recovered,0,2/18/2020,Sacramento County, CA,US
Recovered,0,2/18/2020, Montreal, QC,Canada
Recovered,0,2/18/2020,Snohomish County, WA,US
Recovered,0,2/18/2020,Providence, RI,US
Recovered,0,2/18/2020,Grafton County, NH,US
